7.78	7.82	7.68	7.79	39985036	310004576	75265642.97	75409184.5	-0.003836	-0.003836	694.955335	542.826104
7.85	7.87	7.71	7.79	44615659	346896109.1	75265642.97	75409184.5	0	0	694.955335	542.826104
7.92	8.01	7.8	7.83	71861254	569546765.3	75652116.11	75796394.69	0.005135	0.005135	698.523783	545.613401
7.84	7.93	7.78	7.92	37957554	297949115.1	76521680.66	76667617.62	0.011494	0.011494	706.552792	551.884819
7.98	8.2	7.98	8.19	121273746	985466890.1	79130374.32	79281286.4	0.034091	0.034091	730.639819	570.699074
8.2	8.3	8.15	8.19	75998806	623803928.9	79130374.32	79281286.4	0	0	730.639819	570.699074
8.19	8.6	8.15	8.51	117655127	987203945.6	82222159.39	82378967.92	0.039072	0.039072	759.187407	592.997451
8.5	8.72	8.5	8.58	107257199	925759660.7	82898487.38	83056585.76	0.008226	0.008226	765.432191	597.875221
8.6	8.65	8.48	8.52	69548565	593752692.1	82318777.68	82475770.47	-0.006993	-0.006993	760.079519	593.694275
8.4	8.41	8.2	8.28	89649673	746346803.5	79999938.87	80152509.33	-0.028169	-0.028169	738.668828	576.970493
8.24	8.47	8.22	8.3	68619869	574590821	80193175.44	80346114.43	0.002415	0.002415	740.453052	578.364141
8.3	8.69	8.3	8.63	94111341	802286971.4	83381578.8	83540598.49	0.039759	0.039759	769.892752	601.359342
8.71	8.85	8.49	8.51	81323953	703574331.4	82222159.39	82378967.92	-0.013905	-0.013905	759.187407	592.997451
8.51	8.62	8.4	8.43	59523163	503980945.8	81449213.13	81604547.54	-0.009401	-0.009401	752.05051	587.422857
8.4	8.5	8.32	8.43	43078744	363145975	81449213.13	81604547.54	0	0	752.05051	587.422857
8.43	8.7	8.43	8.61	57817444	499462764	83188342.23	83346993.4	0.021352	0.021352	768.108528	599.965693
8.65	8.7	8.5	8.6	36259227	311082870.2	83091723.95	83250190.85	-0.001161	-0.001161	767.216416	599.268869
8.53	8.6	8.31	8.35	74453665	623582778.7	80676266.86	80830127.16	-0.02907	-0.02907	744.913613	581.848262
8.43	8.54	8.4	8.52	38863331	328990476.5	82318777.68	82475770.47	0.020359	0.020359	760.079519	593.694275
8.58	8.62	8.26	8.29	96551633	817408777.8	80096557.15	80249311.88	-0.026995	-0.026995	739.56094	577.667317
8.29	8.35	8.06	8.21	84164012	690413919.2	79323610.88	79474891.5	-0.00965	-0.00965	732.424043	572.092723
8.23	8.3	8.1	8.27	45485279	373536133.5	79903320.59	80055706.78	0.007308	0.007308	737.776716	576.273668
8.22	8.24	8.13	8.22	36235301	296420343.4	79420229.17	79571694.05	-0.006046	-0.006046	733.316155	572.789547
8.19	8.27	8.15	8.17	33339402	273648112.9	78937137.75	79087681.31	-0.006083	-0.006083	728.855595	569.305426
8.22	8.27	8.15	8.18	33210840	272839386.5	79033756.03	79184483.86	0.001224	0.001224	729.747707	570.00225
8.2	8.34	8.17	8.23	30858038	254809952.3	79516847.45	79668496.59	0.006112	0.006112	734.208267	573.486371
8.21	8.28	8.1	8.12	28908259	236183531.1	78454046.33	78603668.57	-0.013366	-0.013366	724.395034	565.821304
8.1	8.11	7.93	8.02	35754673	286312713	77487863.5	77635643.1	-0.012315	-0.012315	715.473913	558.853062
8.02	8.09	8	8.02	23030973	185329296.5	77487863.5	77635643.1	0	0	715.473913	558.853062
8.01	8.22	7.97	8	41916818	339168567.2	77294626.93	77442038	-0.002494	-0.002494	713.689689	557.459413
8	8.4	7.96	8.19	77859727	639203070.9	79130374.32	79281286.4	0.02375	0.02375	730.639819	570.699074
8.18	8.32	8.17	8.28	43236556	356934032	79999938.87	80152509.33	0.010989	0.010989	738.668828	576.970493
8.22	8.4	8.21	8.36	60894926	506664223.9	80772885.14	80926929.71	0.009662	0.009662	745.805725	582.545087
8.38	8.51	8.35	8.38	42694204	360074146.7	80966121.71	81120534.81	0.002392	0.002392	747.589949	583.938735
8.32	8.35	8.21	8.22	34238086	282867691.1	79420229.17	79571694.05	-0.019093	-0.019093	733.316155	572.789547
8.24	8.43	8.19	8.42	35315312	292796051.8	81352594.84	81507745	0.024331	0.024331	751.158397	586.726032
8.34	8.7	8.33	8.49	70319000	601480899.4	82028922.83	82185362.83	0.008314	0.008314	757.403182	591.603802
8.55	8.7	8.51	8.68	64196239	554572741.6	83864670.22	84024611.23	0.022379	0.022379	774.353312	604.843463
8.7	8.76	8.57	8.58	47527700	412227310.8	82898487.38	83056585.76	-0.011521	-0.011521	765.432191	597.87522
8.51	8.68	8.49	8.57	30602310	262437421.1	82801869.1	82959783.21	-0.001166	-0.001166	764.540079	597.178396
8.57	8.59	8.33	8.37	46033870	387879928.5	80869503.42	81023732.26	-0.023337	-0.023337	746.697837	583.241911
8.43	8.66	8.4	8.64	56785802	486793574.3	83478197.08	83637401.04	0.032258	0.032258	770.784864	602.056166
8.64	8.67	8.57	8.59	34145945	294104835.5	82995105.66	83153388.3	-0.005787	-0.005787	766.324303	598.572045
8.56	8.66	8.49	8.64	48445469	415790569.8	83478197.08	83637401.04	0.005821	0.005821	770.784864	602.056166
8.62	8.65	8.5	8.6	35176415	301328654.9	83091723.95	83250190.85	-0.00463	-0.00463	767.216415	599.268869
8.6	8.8	8.53	8.63	57089640	494608911.1	83381578.8	83540598.49	0.003488	0.003488	769.892752	601.359342
8.61	8.91	8.58	8.88	86608903	762186389.7	85797035.89	85960662.18	0.028969	0.028969	792.195555	618.779948
8.9	9.02	8.85	8.95	67000017	598870903.3	86473363.88	86638280.01	0.007883	0.007883	798.440339	623.657718
8.95	9.08	8.91	8.98	47593528	429414064.4	86763218.73	86928687.66	0.003352	0.003352	801.116676	625.748191
9.03	9.29	8.93	9.22	91744306	837210911.9	89082057.53	89251948.8	0.026726	0.026726	822.527366	642.471974
9.2	9.25	8.92	9.04	72626287	656503744.7	87342928.43	87509502.94	-0.019523	-0.019523	806.469348	629.929137
9.06	9.24	8.88	9.22	92987909	841649993.4	89082057.53	89251948.8	0.019912	0.019912	822.527366	642.471974
9.12	9.2	8.96	9.07	73349280	663457131.8	87632783.28	87799910.58	-0.016269	-0.016269	809.145685	632.01961
9.07	9.13	8.93	9.04	63979364	576995137.6	87342928.43	87509502.94	-0.003308	-0.003308	806.469348	629.929137
8.95	8.98	8.85	8.93	58309872	519737723.7	86280127.31	86444674.92	-0.012168	-0.012168	796.656115	622.26407
8.93	8.96	8.86	8.93	30703900	273802345.5	86280127.31	86444674.92	0	0	796.656115	622.26407
8.94	9.08	8.84	8.92	58382706	523050492.4	86183509.02	86347872.37	-0.00112	-0.00112	795.764003	621.567246
8.87	9	8.82	8.91	32082786	285807540.9	86086890.74	86251069.82	-0.001121	-0.001121	794.871891	620.870421
8.88	8.88	8.6	8.61	44284255	385954933	83188342.23	83346993.4	-0.03367	-0.03367	768.108528	599.965693
8.64	8.76	8.56	8.68	32767254	284334621.9	83864670.22	84024611.23	0.00813	0.00813	774.353312	604.843463
8.65	8.78	8.55	8.58	47731890	415069514.3	82898487.38	83056585.76	-0.011521	-0.011521	765.432191	597.87522
8.6	8.76	8.56	8.67	29233305	253442312	83768051.93	83927808.68	0.01049	0.01049	773.4612	604.146639
8.7	9.03	8.68	9.01	58269085	517700329.8	87053073.58	87219095.3	0.039216	0.039216	803.793012	627.838664
8.96	9.12	8.93	9.05	35449530	321066942.8	87439546.71	87606305.49	0.00444	0.00444	807.361461	630.625961
9.06	9.16	8.9	8.92	28345060	256025461.3	86183509.02	86347872.37	-0.014365	-0.014365	795.764003	621.567246
8.92	9.07	8.82	8.85	34985271	313197412.1	85507181.04	85670254.54	-0.007848	-0.007848	789.519218	616.689476
8.8	9.2	8.76	9.17	60463488	544844809.8	88598966.12	88767936.06	0.036158	0.036158	818.066806	638.987852
9.17	9.38	9.1	9.27	66409867	614809244.5	89565148.95	89735961.53	0.010905	0.010905	826.987927	645.956095
9.28	9.49	9.2	9.31	70798071	663089335.9	89951622.09	90123171.72	0.004315	0.004315	830.556375	648.743392
9.24	9.32	9.21	9.25	24631533	228107654.8	89371912.39	89542356.44	-0.006445	-0.006445	825.203703	644.562446
9.25	9.34	9.1	9.15	34606947	319127249	88405729.55	88574330.96	-0.010811	-0.010811	816.282582	637.594204
9.07	9.22	9	9.04	39877280	363370077.9	87342928.43	87509502.94	-0.012022	-0.012022	806.469348	629.929137
9.04	9.15	9.01	9.11	43435926	394834121.2	88019256.41	88187120.77	0.007743	0.007743	812.714133	634.806907
9.1	9.11	8.94	8.98	35461686	319959671.9	86763218.73	86928687.66	-0.01427	-0.01427	801.116676	625.748191
9.07	9.22	8.91	8.96	53650850	488232204.2	86569982.16	86735082.56	-0.002227	-0.002227	799.332452	624.354543
9.09	9.16	8.84	8.92	85305571	766386679.4	86183509.02	86347872.37	-0.004464	-0.004464	795.764003	621.567246
8.98	9.39	8.93	9.2	88912938	816206398.2	88888820.97	89058343.7	0.03139	0.03139	820.743142	641.078325
9.19	9.38	9.17	9.22	82302559	762947236.1	89082057.53	89251948.8	0.002174	0.002174	822.527366	642.471974
9.31	9.44	9.21	9.27	66846679	621607017.6	89565148.95	89735961.53	0.005423	0.005423	826.987927	645.956095
9.3	9.4	9.25	9.28	48780246	454871073.7	89661767.24	89832764.08	0.001079	0.001079	827.880039	646.652919
9.3	9.33	8.98	9.11	73916531	673744014.5	88019256.41	88187120.77	-0.018319	-0.018319	812.714133	634.806907
9.13	9.19	9.06	9.19	56613283	516643604	88792202.68	88961541.15	0.008782	0.008782	819.85103	640.381501
9.13	9.2	9.01	9.06	31268850	284683393.8	87536165	87703108.04	-0.014146	-0.014146	808.253573	631.322785
9.08	9.11	8.98	9.03	27190001	246101632.9	87246310.14	87412700.39	-0.003311	-0.003311	805.577236	629.232313
9	9.1	8.97	9.03	31852780	287884697.8	87246310.14	87412700.39	0	0	805.577236	629.232313
8.97	8.97	8.59	8.75	71557112	629673863.6	84540998.2	84702229.06	-0.031008	-0.031008	780.598097	609.721233
8.72	9.01	8.7	8.95	64364527	570644909.7	86473363.88	86638280.01	0.022857	0.022857	798.440339	623.657718
8.91	9.09	8.84	8.95	49201046	442982407.3	86473363.88	86638280.01	0	0	798.440339	623.657718
8.96	9	8.84	8.85	33598538	299511703.3	85507181.04	85670254.54	-0.011173	-0.011173	789.519218	616.689476
8.86	9.02	8.82	8.91	28620509	254738094.1	86086890.74	86251069.82	0.00678	0.00678	794.871891	620.870421
8.94	9.06	8.91	8.98	29145688	261062831.7	86765083.55	86928687.66	0.007856	0.007856	801.116676	625.748191
8.99	9.23	8.9	9.12	52201423	476735107.5	88117768.59	88283923.32	0.01559	0.01559	813.606245	635.503731
9.15	9.2	9.09	9.11	29758246	271842005	88021148.23	88187120.77	-0.001096	-0.001096	812.714133	634.806907
9.02	9.3	9.02	9.29	71648882	658751175	89760314.72	89929566.63	0.034028	0.019758	840.36917	647.349422
9.48	9.65	9.4	9.65	165535895	1583264721	93238647.69	93414458.34	0.038751	0.038751	872.934606	672.435083
9.56	9.9	9.5	9.66	104794057	1024723045	93335268.05	93511260.89	0.001036	0.001036	873.839201	673.131907
9.6	9.75	9.4	9.54	59447305	569835540.3	92175823.73	92349630.32	-0.012422	-0.012422	862.984056	664.77002
9.51	9.71	9.29	9.4	68793326	651273091.8	90823138.68	90994394.65	-0.014675	-0.014675	850.31972	655.014485
9.39	9.73	9.36	9.63	74275885	708986842.3	93045406.97	93220853.24	0.024468	0.024468	871.125415	671.041435
9.6	9.88	9.57	9.86	72265947	707758494.2	95267675.26	95447311.84	0.023884	0.023884	891.93111	687.068385
9.85	9.92	9.58	9.73	51985235	506012224.5	94011610.57	94188878.72	-0.013185	-0.013185	880.171369	678.009674
9.66	9.95	9.65	9.8	41476380	407829231.2	94687953.09	94866496.55	0.007194	0.007194	886.503537	682.887441
9.79	9.9	9.2	9.43	90409486	854379902.9	91112999.76	91284802.29	-0.037755	-0.037755	853.033506	657.104956
9.4	9.59	9.32	9.44	57823353	546749574.6	91209620.12	91381604.84	0.00106	0.00106	853.938101	657.80178
9.36	9.43	9.19	9.3	39410690	367447694.2	89856935.08	90026369.18	-0.014831	-0.014831	841.273765	648.046245
9.2	9.34	9.13	9.21	28790978	264864315.4	88987351.84	89155146.25	-0.009677	-0.009677	833.132406	641.77483
9.17	9.48	9.16	9.33	33037828	308784735.8	90146796.16	90316776.82	0.013029	0.013029	843.987552	650.136717
9.26	9.3	9.05	9.1	42848478	391209968.1	87924527.87	88090318.23	-0.024652	-0.024652	823.181856	634.109767
9.09	9.18	8.8	8.91	54631095	488521214.1	86088741.03	86251069.82	-0.020879	-0.020879	805.994543	620.870113
8.91	9.04	8.74	8.98	29959677	267873389.2	86765083.55	86928687.66	0.007856	0.007856	812.326711	625.74788
9.02	9.1	9	9	22547620	204003335.4	86958324.27	87122292.75	0.002227	0.002227	814.135902	627.141528
9.08	9.26	9.05	9.23	35851541	329172143.6	89180592.56	89348751.34	0.025556	0.025556	834.941597	643.168478
9.23	9.44	9.23	9.33	34938783	327291235.5	90146796.16	90316776.82	0.010834	0.010834	843.987552	650.136717
9.32	9.33	8.5	8.7	95384880	842599502.9	84059713.46	84218216.33	-0.067524	-0.067524	786.998038	606.23681
8.81	8.85	8.5	8.7	71748429	620735682.4	84059713.46	84218216.33	0	0	786.998038	606.23681
8.65	8.83	8.52	8.76	63653858	551049586	84639435.62	84799031.61	0.006897	0.006897	792.425611	610.417754
8.8	8.95	8.72	8.83	46459413	408871024.8	85315778.14	85476649.44	0.007991	0.007991	798.757779	615.295521
8.82	9.01	8.81	8.93	42680473	380925881.1	86281981.75	86444674.92	0.011325	0.011325	807.803733	622.26376
8.94	9.09	8.93	9	42220433	380576200	86958324.27	87122292.75	0.007839	0.007839	814.135901	627.141527
9	9	8.75	8.79	45993456	405112300.8	84929296.7	85089439.25	-0.023333	-0.023333	795.139397	612.508225
8.76	8.76	8.32	8.42	123215010	1045248230	81354343.37	81507745	-0.042093	-0.042093	761.669366	586.72574
8.44	8.58	8.35	8.58	49906761	422942318.8	82900269.14	83056585.76	0.019002	0.019002	776.142893	597.874923
8.51	8.6	8.48	8.57	33558427	286716026	82803648.78	82959783.21	-0.001166	-0.001166	775.238298	597.178099
8.52	8.66	8.52	8.64	26597063	229297593.6	83479991.3	83637401.04	0.008168	0.008168	781.570466	602.055866
8.63	8.7	8.5	8.61	26052034	223700877.2	83190130.22	83346993.4	-0.003472	-0.003472	778.85668	599.965394
8.5	8.5	8.3	8.5	40163770	336400603.6	82127306.26	82282165.38	-0.012776	-0.012776	768.90613	592.300331
8.45	8.6	8.22	8.32	82020294	685725740.5	80388139.77	80539719.52	-0.021176	-0.021176	752.623412	579.7575
8.3	8.31	8.03	8.14	80119018	652654982.8	78648973.28	78797273.67	-0.021635	-0.021635	736.340694	567.214669
8.13	8.21	7.98	8.11	62574209	506929830.5	78359112.2	78506866.02	-0.003686	-0.003686	733.626908	565.124197
8.05	8.16	8.02	8.12	34829571	282676461.7	78455732.56	78603668.57	0.001233	0.001233	734.531503	565.821021
8.1	8.21	8.05	8.08	42663042	346703109.6	78069251.12	78216458.38	-0.004926	-0.004926	730.913121	563.033725
8.07	8.12	7.95	8	36009463	288383808.1	77296288.24	77442038	-0.009901	-0.009901	723.676357	557.459134
7.97	8.07	7.94	7.97	20237241	161700072.3	77006427.16	77151630.36	-0.00375	-0.00375	720.962571	555.368662
7.88	8.04	7.88	7.99	31272297	249676413.9	77199667.88	77345235.45	0.002509	0.002509	722.771762	556.76231
7.95	8.12	7.95	8.02	27298519	220095999.4	77489528.96	77635643.1	0.003755	0.003755	725.485548	558.852782
8.03	8.35	8.01	8.29	63069745	520954957.7	80098278.69	80249311.88	0.033666	0.033666	749.909625	577.667028
8.29	8.36	8.19	8.23	37074476	307083772.3	79518556.53	79668496.59	-0.007238	-0.007238	744.482052	573.486084
8.23	8.41	8.21	8.32	39501221	329668287.5	80388139.77	80539719.52	0.010936	0.010936	752.623411	579.757499
8.34	8.5	8.31	8.35	28171593	236230235	80678000.85	80830127.16	0.003606	0.003606	755.337197	581.847971
8.42	8.88	8.4	8.6	107057198	924236111.1	83093509.86	83250190.85	0.02994	0.02994	777.952083	599.268569
8.62	8.71	8.5	8.61	52496170	450581878.8	83190130.22	83346993.4	0.001163	0.001163	778.856678	599.965393
8.55	8.58	8.41	8.48	35288028	299554897.7	81934065.53	82088560.28	-0.015099	-0.015099	767.096937	590.906682
8.53	8.62	8.33	8.45	46291776	389967496	81644204.45	81798152.64	-0.003538	-0.003538	764.383151	588.81621
8.44	8.54	8.35	8.42	25213328	213196087	81354343.37	81507745	-0.00355	-0.00355	761.669365	586.725738
8.49	8.51	8.26	8.34	77417708	645278500.8	80581380.49	80733324.62	-0.009501	-0.009501	754.432601	581.151147
8.3	8.36	7.96	8.06	89886702	725758169	77876010.4	78022853.29	-0.033573	-0.033573	729.103929	561.640077
8.02	8.11	7.95	8.01	34475645	276953312.4	77392908.6	77538840.55	-0.006203	-0.006203	724.580952	558.155957
8.04	8.05	7.96	8.04	36685165	293740696.1	77682769.68	77829248.19	0.003745	0.003745	727.294738	560.246429
8	8.02	7.77	7.82	58472789	459069878.3	75557121.75	75699592.15	-0.027363	-0.027363	707.393638	544.916303
7.8	7.86	7.76	7.81	38855004	303523447.9	75460501.39	75602789.6	-0.001279	-0.001279	706.489043	544.219479
7.8	7.98	7.6	7.89	45501387	354786409.9	76233464.28	76377209.98	0.010243	0.010243	713.725807	549.79407
7.87	7.95	7.83	7.91	23961651	189554023.9	76426705	76570815.07	0.002535	0.002535	715.534998	551.187718
7.9	7.93	7.72	7.79	24969416	194416639.3	75267260.67	75409184.5	-0.015171	-0.015171	704.679853	542.825831
7.8	8.23	7.74	8.21	76955242	618813137.2	79325315.81	79474891.5	0.053915	0.053915	742.672862	572.092435
8.12	8.45	8.06	8.43	76046400	629670645.6	81450963.73	81604547.54	0.026797	0.026797	762.573962	587.422561
8.37	8.47	8.09	8.16	47316180	388940926.1	78842214	78990878.76	-0.032028	-0.032028	738.149885	568.608315
8.19	8.39	8.18	8.36	48794285	406162438.3	80774621.21	80926929.71	0.02451	0.02451	756.241794	582.544793
8.37	8.37	8.2	8.36	50734350	420866008.4	80774621.21	80926929.71	0	0	756.241794	582.544793
8.33	8.33	8.22	8.29	25436967	210036032.8	80098278.69	80249311.88	-0.008373	-0.008373	749.909626	577.667026
8.32	8.38	8.19	8.24	31135663	257470903.8	79615176.89	79765299.14	-0.006031	-0.006031	745.386649	574.182906
8.26	8.26	8.14	8.19	21370542	174773880.3	79132075.09	79281286.4	-0.006068	-0.006068	740.863672	570.698786
8.18	8.25	8.14	8.18	29162299	239021041.1	79035454.73	79184483.86	-0.001221	-0.001221	739.959077	570.001962
8.22	8.23	8.11	8.13	36720948	299435801.3	78552352.92	78700471.12	-0.006112	-0.006112	735.4361	566.517842
8.17	8.49	8.11	8.44	86013394	718318332.9	81547584.09	81701350.09	0.03813	0.03813	763.478559	588.119383
8.4	8.5	8.38	8.42	36890984	311265035.2	81354343.37	81507745	-0.00237	-0.00237	761.669368	586.725735
8.38	8.49	8.25	8.42	65103547	543492201.1	81354343.37	81507745	0	0	761.669368	586.725735
8.4	8.57	8.36	8.4	50191320	424849459.4	81161102.65	81314139.9	-0.002375	-0.002375	759.860177	585.332087
8.48	8.53	8.39	8.43	46099485	389930543.7	81450963.73	81604547.54	0.003571	0.003571	762.573963	587.422559
8.44	8.53	8.31	8.35	42170323	354406199.1	80678000.85	80830127.16	-0.00949	-0.00949	755.337199	581.847968
8.35	8.39	8.13	8.2	35232405	289454970.5	79228695.45	79378088.95	-0.017964	-0.017964	741.768267	571.395609
8.19	8.22	8.08	8.22	31262939	255171123.2	79421936.17	79571694.05	0.002439	0.002439	743.577458	572.789257
8.23	8.39	8.15	8.3	59343734	491766059.6	80194899.05	80346114.43	0.009732	0.009732	750.814222	578.363848
8.29	8.34	8.18	8.32	47222524	389716940.7	80388139.77	80539719.52	0.00241	0.00241	752.623413	579.757496
8.3	8.65	8.27	8.59	131734953	1126246554	82996889.5	83153388.3	0.032452	0.032452	777.04749	598.571742
8.61	8.7	8.53	8.65	74212489	639417937.6	83576611.66	83734203.59	0.006985	0.006985	782.475063	602.752685
8.65	8.73	8.5	8.67	49850991	429726733	83769852.38	83927808.68	0.002312	0.002312	784.284254	604.146333
8.67	8.69	8.47	8.61	40986303	352493456.6	83190130.22	83346993.4	-0.00692	-0.00692	778.856681	599.96539
8.6	8.66	8.47	8.51	33180551	283476260.9	82223926.62	82378967.92	-0.011614	-0.011614	769.810726	592.997151
8.45	8.59	8.42	8.5	35165929	299941497.2	82127306.26	82282165.38	-0.001175	-0.001175	768.906131	592.300327
8.45	8.54	8.37	8.38	33851822	285786885.3	80967861.93	81120534.81	-0.014118	-0.014118	758.050986	583.93844
8.38	8.57	8.37	8.56	47566823	403859724.4	82707028.42	82862980.66	0.02148	0.02148	774.333704	596.48127
8.54	8.54	8.34	8.37	31455114	264760528.6	80871241.57	81023732.26	-0.022196	-0.022196	757.14639	583.241616
8.34	8.41	8.27	8.37	21846746	182174920.9	80871241.57	81023732.26	0	0	757.14639	583.241616
8.34	8.37	8.22	8.25	45267675	374963446.4	79711797.25	79862101.69	-0.014337	-0.014337	746.291245	574.879729
8.18	8.25	8.09	8.22	38587583	314443383.7	79421936.17	79571694.05	-0.003636	-0.003636	743.577459	572.789257
8.21	8.28	8.07	8.18	28144589	229957419.9	79035454.73	79184483.86	-0.004866	-0.004866	739.959077	570.001961
8.2	8.37	8.16	8.25	30590158	253268798.6	79711797.25	79862101.69	0.008557	0.008557	746.291245	574.879728
8.25	8.4	8.22	8.37	30273757	252100559.6	80871241.57	81023732.26	0.014545	0.014545	757.14639	583.241615
8.31	8.47	8.28	8.38	30010069	252122178.6	80967861.93	81120534.81	0.001195	0.001195	758.050985	583.938439
8.42	8.51	8.37	8.45	32228363	272251068.2	81644204.45	81798152.64	0.008353	0.008353	764.383153	588.816206
8.43	8.5	8.35	8.42	30318655	254786361.7	81354343.37	81507745	-0.00355	-0.00355	761.669367	586.725734
8.38	8.52	8.34	8.46	30320075	256012804.5	81740824.81	81894955.19	0.004751	0.004751	765.287749	589.51303
8.44	8.47	8.32	8.34	25742968	216441048.6	80581380.49	80733324.62	-0.014184	-0.014184	754.432604	581.151143
8.34	8.51	8.34	8.43	35909052	303336562.4	81450963.73	81604547.54	0.010791	0.010791	762.573963	587.422558
8.43	8.92	8.41	8.75	95192862	832880366.9	84542815.26	84702229.06	0.03796	0.03796	791.521017	609.720923
8.75	9	8.7	8.8	88740723	788799724.6	85025917.06	85186241.8	0.005714	0.005714	796.043994	613.205043
8.79	8.96	8.62	8.95	62180176	549269454	86475222.47	86638280.01	0.017045	0.017045	809.612926	623.657402
8.92	9.35	8.92	9.14	117872283	1079694677	88311009.31	88477528.42	0.021229	0.021229	826.80024	636.897056
9.13	9.35	9.12	9.27	70892647	656493441.1	89567074	89735961.53	0.014223	0.014223	838.559981	645.955767
9.28	9.4	9.09	9.2	89478932	826972620.6	88890731.48	89058343.7	-0.007551	-0.007551	832.227813	641.078
9.26	9.4	9.16	9.34	102496108	955422912.6	90243416.52	90413579.37	0.015217	0.015217	844.892149	650.833535
9.3	9.35	9.23	9.24	32082816	298454327.2	89277212.92	89445553.89	-0.010707	-0.010707	835.846195	643.865296
9.24	9.33	9.06	9.24	47958007	441398255.5	89277212.92	89445553.89	0	0	835.846195	643.865296
9.23	9.42	9.12	9.32	68234120	638204654.5	90050175.8	90219974.27	0.008658	0.008658	843.082959	649.439887
9.34	9.73	9.29	9.7	120122106	1149410440	93721749.49	93898471.08	0.040773	0.040773	877.457586	675.919196
9.68	9.9	9.49	9.57	99622062	965351164.2	92465684.81	92640037.96	-0.013402	-0.013402	865.697845	666.860485
9.51	9.67	9.16	9.22	141128470	1319079167	89083972.2	89251948.8	-0.036573	-0.036573	834.037004	642.471648
9.21	9.36	9.01	9.31	137002056	1255541342	89953555.44	90123171.72	0.009761	0.009761	842.178363	648.743063
9.25	9.51	9.18	9.48	79967397	748850384.2	91596101.56	91768815.03	0.01826	0.01826	857.556486	660.58907
9.5	9.6	9.33	9.43	54450908	515889256	91112999.76	91284802.29	-0.005274	-0.005274	853.033509	657.10495
9.45	9.61	9.43	9.55	47518724	452650292.7	92272444.09	92446432.86	0.012725	0.012725	863.888654	665.466837
9.55	10.26	9.5	10.12	166448824	1658338102	97779804.62	97964178.07	0.059686	0.059686	915.450595	705.1858
11.13	11.13	11.13	11.13	23430893	260785839.1	107540230.1	107745051.8	0.099802	0.099802	1006.814735	775.565015
11.69	12.18	11.57	11.76	464332645	5468736029	113627412.9	113843828.4	0.056604	0.056604	1063.804249	819.464922
