22.93804	113.665746	1	1	1
22.845506	113.269551	3	3	3
22.563546	114.138399	2	2	2
22.6656	114.20803	2	2	2
23.133276	113.249702	3	3	3
23.11803	113.362287	3	3	3
22.919953	113.213961	3	3	3
22.705938	114.091435	2	2	2
22.654493	114.042605	2	2	2
22.995646	114.006372	1	1	1
23.022885	113.826933	1	1	1
22.624889	114.152166	2	2	2
23.224528	113.317468	3	3	3
22.741636	114.266652	2	2	2
23.054148	113.294756	3	3	3
22.674691	113.796497	2	2	2
22.966344	113.092801	3	3	3
23.156692	113.328526	3	3	3
23.190577	113.251884	3	3	3
23.010914	113.733551	1	1	1
23.072207	113.112958	3	3	3
23.101558	113.314506	3	3	3
23.012481	113.083899	3	3	3
22.611218	114.159207	2	2	2
23.1306	113.241295	3	3	3
22.619846	114.107034	2	2	2
22.55123	114.093465	2	2	2
22.506225	113.945301	2	2	2
22.657811	114.029555	2	2	2
23.016933	113.149007	3	3	3
22.630003	114.154938	2	2	2
22.800524	113.828908	2	2	2
23.120203	113.136969	3	3	3
23.293868	113.372001	3	3	3
23.034994	113.749133	1	1	1
23.045704	113.49505	3	3	3
23.106751	113.312493	3	3	3
23.039656	113.718566	1	1	1
23.0391	113.13376	3	3	3
23.226408	113.272284	3	3	3
22.665157	114.030232	2	2	2
22.621808	114.031797	2	2	2
22.628276	114.159413	2	2	2
23.103618	113.375591	3	3	3
23.019975	113.339842	3	3	3
22.919974	113.213898	3	3	3
22.619739	114.107025	2	2	2
22.965764	114.035832	1	1	1
22.676151	114.014881	2	2	2
22.960617	113.701495	1	1	1
23.106792	113.312499	3	3	3
22.520804	113.942816	2	2	2
22.980092	113.017895	3	3	3
23.558419	113.614671	4	4	3
22.638154	114.202461	2	2	2
22.723878	113.903337	2	2	2
22.551842	114.131407	2	2	2
23.097481	113.269269	3	3	3
22.69495	114.231992	2	2	2
23.127013	113.399742	3	3	3
22.982071	114.032407	1	1	1
22.97076	113.99635	1	1	1
22.928824	112.939739	3	3	3
23.227075	113.293212	3	3	3
23.146568	113.346826	3	3	3
23.212972	113.391595	3	3	3
23.143901	113.299725	3	3	3
23.060158	113.777571	1	1	1
23.03343	113.14227	3	3	3
23.019462	113.077555	3	3	3
22.563803	114.040747	2	2	2
23.444281	113.196688	4	4	3
23.467101	113.365807	4	4	3
22.589193	113.973194	2	2	2
23.065583	113.585017	1	1	1
23.100414	113.295104	3	3	3
23.075797	113.288044	3	3	3
23.340387	113.303661	4	4	3
23.073486	113.170439	3	3	3
23.018177	113.341384	3	3	3
22.576181	114.113145	2	2	2
23.037115	113.117726	3	3	3
22.657617	114.207759	2	2	2
22.615435	114.123207	2	2	2
23.484326	113.205374	4	4	3
22.773827	114.329945	2	2	2
23.309835	113.36433	3	3	3
22.588494	113.949223	2	2	2
22.73834	113.814489	2	2	2
23.042795	113.30588	3	3	3
22.617982	114.118918	2	2	2
22.729964	114.297779	2	2	2
23.207391	113.335702	3	3	3
23.051221	113.787943	1	1	1
22.832479	113.061531	3	3	3
22.796875	113.771143	2	2	2
22.801349	113.714482	2	2	2
22.763973	113.813969	2	2	2
23.114455	113.31211	3	3	3
23.205772	113.270594	3	3	3
23.007204	113.12903	3	3	3
23.396767	113.255106	4	4	3
22.683833	114.002003	2	2	2
22.537617	114.120387	2	2	2
23.014185	113.648114	1	1	1
22.720184	114.275458	2	2	2
23.132941	113.338573	3	3	3
23.112296	113.127154	3	3	3
23.041392	113.75766	1	1	1
23.0946	113.284436	3	3	3
22.676474	113.821783	2	2	2
22.964203	113.088383	3	3	3
22.540942	114.073682	2	2	2
23.064767	113.05448	3	3	3
22.684504	113.951115	2	2	2
22.563444	114.127943	2	2	2
23.160089	113.240921	3	3	3
23.068369	113.261283	3	3	3
23.212104	113.291573	3	3	3
23.194579	113.273734	3	3	3
22.591387	114.124439	2	2	2
23.097546	113.33598	3	3	3
23.093079	113.278148	3	3	3
23.442511	113.327665	4	4	3
22.536425	113.948822	2	2	2
22.757872	113.913137	2	2	2
22.572146	113.904177	2	2	2
23.207769	113.379643	3	3	3
23.133812	113.270935	3	3	3
23.110957	113.460126	3	3	3
22.631729	114.119678	2	2	2
22.572337	114.121094	2	2	2
23.148396	113.293411	3	3	3
23.137481	113.283015	3	3	3
23.381258	113.220174	4	4	3
22.693376	113.941047	2	2	2
23.141344	113.343578	3	3	3
22.651485	114.110239	2	2	2
23.150785	113.332625	3	3	3
23.247414	113.316081	3	3	3
22.550214	114.092453	2	2	2
23.144206	113.240874	3	3	3
22.910687	113.999879	1	1	1
22.878442	113.821749	1	1	1
22.80034	113.828038	2	2	2
22.947805	113.274358	3	3	3
22.821221	113.052974	3	3	3
23.037111	113.134501	3	3	3
22.887126	113.401686	3	3	3
22.960802	113.335749	3	3	3
23.063445	113.774572	1	1	1
22.939187	113.746074	1	1	1
22.665838	114.068923	2	2	2
22.568389	113.90155	2	2	2
22.592527	113.846444	2	2	2
23.40515	113.228722	4	4	3
23.26376	113.258772	3	3	3
23.137429	113.282856	3	3	3
23.136755	113.393612	3	3	3
23.13592	113.315173	3	3	3
23.137578	113.282935	3	3	3
23.254296	113.315659	3	3	3
23.120306	113.268304	3	3	3
23.126948	113.27424	3	3	3
23.151009	113.551515	1	1	1
23.077633	113.289146	3	3	3
22.692574	114.224224	2	2	2
22.936494	113.359285	3	3	3
23.124292	113.357872	3	3	3
22.944615	113.403347	3	3	3
22.676503	114.019311	2	2	2
23.164734	113.229295	3	3	3
23.104198	113.363252	3	3	3
22.735438	114.284747	2	2	2
22.540448	114.066268	2	2	2
22.686066	113.993061	2	2	2
22.633013	114.041198	2	2	2
22.721816	114.265177	2	2	2
22.549107	114.128361	2	2	2
23.10824	113.26614	3	3	3
22.612929	114.137262	2	2	2
22.543915	114.058444	2	2	2
23.126053	113.401054	3	3	3
22.523461	114.047879	2	2	2
22.688779	113.944955	2	2	2
22.735666	113.908071	2	2	2
23.124435	113.338799	3	3	3
22.588207	113.906852	2	2	2
23.054901	113.768854	1	1	1
23.173781	112.864304	3	3	3
23.118702	113.132484	3	3	3
23.040919	113.132589	3	3	3
23.004923	113.157507	3	3	3
23.072993	113.209	3	3	3
22.99238	113.126195	3	3	3
23.287294	113.625475	1	1	1
23.181232	113.51278	3	3	3
22.620732	114.142503	2	2	2
22.654518	114.042548	2	2	2
22.979873	113.314866	3	3	3
23.13475	113.392481	3	3	3
22.985329	113.719121	1	1	1
22.615454	114.123113	2	2	2
23.065181	113.15496	3	3	3
22.624165	114.044003	2	2	2
23.107515	113.457024	3	3	3
22.573093	113.960327	2	2	2
22.5738	113.9662	2	2	2
22.605395	114.127734	2	2	2
22.555394	114.118897	2	2	2
22.52894	114.07265	2	2	2
23.064412	113.447505	3	3	3
23.032306	113.156795	3	3	3
23.125804	113.4009	3	3	3
23.009643	113.143825	3	3	3
23.026036	113.31943	3	3	3
23.123308	113.409223	3	3	3
23.096891	113.304406	3	3	3
23.098008	113.236094	3	3	3
23.203413	113.229464	3	3	3
22.672999	114.227576	2	2	2
22.703545	113.944387	2	2	2
22.614072	114.148979	2	2	2
23.11072	113.274436	3	3	3
23.087139	113.278892	3	3	3
23.179085	113.232562	3	3	3
23.141318	113.400417	3	3	3
22.716905	114.388943	2	2	2
23.091655	113.336944	3	3	3
23.318118	113.363802	3	3	3
23.377337	113.214543	4	4	3
23.126861	113.267994	3	3	3
22.524485	113.949348	2	2	2
23.196752	113.347108	3	3	3
22.831844	113.696638	2	2	2
22.678983	114.004376	2	2	2
23.040397	113.158358	3	3	3
23.15374	112.905005	3	3	3
22.675887	113.807281	2	2	2
22.625597	114.034519	2	2	2
22.545463	113.92639	2	2	2
23.458749	113.193986	4	4	3
22.540878	114.085845	2	2	2
22.559842	114.118199	2	2	2
23.212488	113.292305	3	3	3
23.13516	113.337886	3	3	3
23.105198	113.276884	3	3	3
23.095225	113.365248	3	3	3
23.193444	113.370323	3	3	3
22.565797	114.123028	2	2	2
23.001787	113.352865	3	3	3
22.728736	114.264305	2	2	2
23.373834	113.433356	3	3	3
23.135971	113.386713	3	3	3
22.646861	114.009774	2	2	2
22.679169	113.938947	2	2	2
23.10584	113.271284	3	3	3
22.659864	114.120275	2	2	2
22.708022	113.815302	2	2	2
22.550248	114.092534	2	2	2
22.547093	113.978106	2	2	2
22.56253	114.094441	2	2	2
23.148314	113.293349	3	3	3
22.550907	114.133295	2	2	2
23.141977	113.236106	3	3	3
23.17077	113.386429	3	3	3
23.10288	113.240445	3	3	3
22.531248	114.074777	2	2	2
22.566277	114.057247	2	2	2
22.937503	113.472495	3	3	3
22.780596	114.297116	2	2	2
22.693761	114.225501	2	2	2
22.607315	114.111315	2	2	2
23.203141	113.341529	3	3	3
22.609728	114.121268	2	2	2
22.571192	114.040503	2	2	2
23.132668	113.286578	3	3	3
22.581488	113.877354	2	2	2
22.681384	113.835816	2	2	2
22.626028	114.152468	2	2	2
23.439895	113.272345	4	4	3
23.142616	113.293306	3	3	3
23.279398	113.215721	3	3	3
22.553907	113.974574	2	2	2
22.573458	114.118823	2	2	2
23.112827	113.280243	3	3	3
22.991592	113.723135	1	1	1
23.333676	113.393497	3	3	3
22.537562	113.937039	2	2	2
22.608568	113.853501	2	2	2
23.223677	113.236506	3	3	3
23.101533	113.281233	3	3	3
22.539697	113.911861	2	2	2
22.521439	113.930063	2	2	2
22.541419	114.109829	2	2	2
22.521505	113.932276	2	2	2
23.41147	113.192208	4	4	3
22.586891	113.869516	2	2	2
23.105474	113.487867	3	3	3
22.537286	114.075432	2	2	2
22.54842	114.089112	2	2	2
22.67597	114.041621	2	2	2
23.122523	113.401998	3	3	3
22.656474	114.026536	2	2	2
22.69798	113.82128	2	2	2
23.168829	113.325786	3	3	3
22.65703	114.218155	2	2	2
23.214644	113.262955	3	3	3
23.192039	113.348428	3	3	3
22.566805	113.926733	2	2	2
22.557264	114.054618	2	2	2
23.136778	113.393584	3	3	3
23.102809	113.235305	3	3	3
23.349518	113.299053	4	4	3
22.716731	113.835882	2	2	2
22.767485	113.900599	2	2	2
23.126049	113.321041	3	3	3
23.061671	113.2262	3	3	3
23.138925	113.378918	3	3	3
22.726808	113.904246	2	2	2
22.681319	113.949623	2	2	2
22.606031	114.126707	2	2	2
22.760543	113.922454	2	2	2
23.117189	113.362763	3	3	3
22.794154	113.385011	3	3	3
22.622065	114.121736	2	2	2
22.538354	113.977801	2	2	2
23.108233	113.265912	3	3	3
23.098874	113.328971	3	3	3
22.752553	114.026436	2	2	2
23.149311	113.28236	3	3	3
22.619595	114.229209	2	2	2
22.559059	114.158556	2	2	2
22.694935	113.844956	2	2	2
23.115144	113.25955	3	3	3
22.637062	114.076561	2	2	2
23.017785	114.039199	1	1	1
22.869974	113.67508	2	2	2
22.86985	114.131288	2	2	2
22.801963	113.721845	2	2	2
23.121891	113.824454	1	1	1
23.065028	113.900075	1	1	1
22.92074	114.012363	1	1	1
22.79723	114.080272	2	2	2
23.041766	113.733323	1	1	1
22.983841	113.929266	1	1	1
23.037111	113.886441	1	1	1
23.048678	113.7786	1	1	1
22.811692	113.682766	2	2	2
22.883376	114.119983	2	2	2
22.938454	113.807922	1	1	1
22.877674	113.082808	3	3	3
23.230059	113.08838	3	3	3
22.91514	112.872049	3	3	3
23.002962	113.13325	3	3	3
23.054569	112.923115	3	3	3
22.906752	113.167485	3	3	3
22.946631	113.282171	3	3	3
22.877588	113.082854	3	3	3
22.908228	113.224487	3	3	3
22.963037	113.107354	3	3	3
22.743173	114.139952	2	2	2
22.602344	114.059629	2	2	2
22.665991	114.06549	2	2	2
22.913183	113.845955	1	1	1
22.801749	113.75284	2	2	2
22.949361	113.383475	3	3	3
22.67858	113.807474	2	2	2
23.198099	113.424046	3	3	3
23.118314	113.409231	3	3	3
22.523183	114.059483	2	2	2
23.107375	113.541189	1	1	1
22.985054	113.730621	1	1	1
23.226076	113.309537	3	3	3
23.117332	113.411635	3	3	3
23.142655	113.377527	3	3	3
22.571079	114.06153	2	2	2
23.101896	113.325889	3	3	3
22.590912	113.938085	2	2	2
23.477471	113.153309	4	4	3
23.102825	113.385889	3	3	3
22.764807	113.2973	3	3	3
23.062129	113.274549	3	3	3
23.06127	114.017925	1	1	1
23.465214	113.116516	4	4	3
23.10473	113.270301	3	3	3
23.125273	113.424431	3	3	3
22.616991	114.050323	2	2	2
23.467767	113.153265	4	4	3
23.308687	113.411452	3	3	3
23.007471	113.134428	3	3	3
22.578875	113.865793	2	2	2
22.754533	113.814188	2	2	2
22.70931	113.97225	2	2	2
22.960403	113.668769	1	1	1
22.660281	114.221429	2	2	2
23.131021	113.010393	3	3	3
22.84683	114.170494	2	2	2
23.076161	113.80713	1	1	1
23.038477	113.797326	1	1	1
23.021185	113.736371	1	1	1
22.987672	113.950727	1	1	1
23.133161	113.422087	3	3	3
22.691007	114.350423	2	2	2
22.683829	113.942915	2	2	2
22.965728	113.473636	3	3	3
23.404957	113.230019	4	4	3
22.664515	113.827217	2	2	2
22.699071	114.262472	2	2	2
23.219338	113.229506	3	3	3
22.537866	114.026688	2	2	2
22.571144	113.913206	2	2	2
22.532385	114.037147	2	2	2
23.158235	113.60728	1	1	1
22.80646	113.847029	2	2	2
22.74242	113.811259	2	2	2
22.609277	114.072487	2	2	2
22.597208	114.138971	2	2	2
23.075938	113.311626	3	3	3
23.477391	113.161711	4	4	3
23.194785	113.273758	3	3	3
22.634382	114.061367	2	2	2
23.131625	113.269593	3	3	3
22.679075	113.940527	2	2	2
22.540552	114.074406	2	2	2
22.620184	114.15286	2	2	2
22.678692	114.036315	2	2	2
23.13176	113.281256	3	3	3
23.105626	113.331857	3	3	3
23.232252	113.2174	3	3	3
23.250338	113.352783	3	3	3
22.557327	114.136246	2	2	2
22.684399	113.951052	2	2	2
22.569903	114.144945	2	2	2
22.649654	113.917479	2	2	2
23.40065	113.235188	4	4	3
22.756044	113.852766	2	2	2
23.554402	113.585389	4	4	3
22.650392	114.052425	2	2	2
23.553982	113.60336	4	4	3
22.727754	113.834037	2	2	2
22.754612	114.235709	2	2	2
22.736548	113.815489	2	2	2
23.125736	113.266832	3	3	3
22.603963	113.848492	2	2	2
23.244184	113.232456	3	3	3
23.279236	113.411627	3	3	3
23.205494	113.265774	3	3	3
23.12206	113.400313	3	3	3
23.027846	113.314994	3	3	3
23.242655	113.260177	3	3	3
23.29632	113.308569	3	3	3
22.567565	114.134081	2	2	2
23.537496	113.594134	4	4	3
22.631402	114.042737	2	2	2
22.604214	114.136224	2	2	2
22.607632	113.943851	2	2	2
23.126541	113.634612	1	1	1
22.512119	113.937591	2	2	2
22.635546	114.068196	2	2	2
22.69665	114.334521	2	2	2
23.139733	113.367267	3	3	3
22.58193	113.958801	2	2	2
22.752829	114.028418	2	2	2
23.15676	113.588452	1	1	1
22.622402	114.081573	2	2	2
23.049134	113.392069	3	3	3
23.301305	113.83191	1	1	1
23.140659	113.328849	3	3	3
22.566256	113.912736	2	2	2
22.614646	114.120194	2	2	2
22.702251	114.059494	2	2	2
22.614975	114.149724	2	2	2
23.390261	113.171529	4	4	3
22.520271	113.919056	2	2	2
22.746363	113.795779	2	2	2
22.568192	113.904839	2	2	2
23.093532	113.299083	3	3	3
23.302272	113.365212	3	3	3
23.365917	113.408058	3	3	3
23.189998	113.256442	3	3	3
22.543198	114.087865	2	2	2
23.12757	113.258991	3	3	3
23.141658	113.300051	3	3	3
23.253257	113.362061	3	3	3
23.170584	113.247355	3	3	3
22.703833	114.093831	2	2	2
22.654378	114.018598	2	2	2
23.181904	113.274925	3	3	3
22.574853	114.10472	2	2	2
22.609328	114.045171	2	2	2
23.12484	113.428474	3	3	3
22.682171	113.831826	2	2	2
22.678585	114.149829	2	2	2
23.09955	113.258924	3	3	3
23.1273	113.275742	3	3	3
22.695318	114.284897	2	2	2
22.586047	114.118147	2	2	2
22.791047	113.907786	2	2	2
23.137667	113.268607	3	3	3
23.101714	113.237932	3	3	3
23.089531	113.30354	3	3	3
22.981732	113.508461	3	3	3
22.782427	113.899277	2	2	2
23.306762	113.272456	4	4	3
23.127909	113.429536	3	3	3
22.68233	113.945186	2	2	2
22.740512	113.798479	2	2	2
22.612742	114.130842	2	2	2
23.245183	113.26699	3	3	3
23.288104	113.624005	1	1	1
22.561428	113.915091	2	2	2
22.648627	114.045759	2	2	2
23.265167	113.30372	3	3	3
22.731366	113.871288	2	2	2
23.131497	113.263774	3	3	3
23.291829	113.311527	3	3	3
23.388053	113.209874	4	4	3
22.726154	114.31471	2	2	2
22.724083	113.83535	2	2	2
22.641265	114.193002	2	2	2
23.168946	113.387319	3	3	3
22.779356	113.882517	2	2	2
22.694786	114.363229	2	2	2
23.237748	113.291745	3	3	3
22.935688	113.329537	3	3	3
23.177908	113.262563	3	3	3
22.580536	113.927531	2	2	2
23.013819	113.286347	3	3	3
23.288	113.248435	3	3	3
22.754333	113.825901	2	2	2
23.193002	113.240517	3	3	3
22.755268	113.901022	2	2	2
22.585088	114.125167	2	2	2
23.136657	113.394102	3	3	3
23.128267	113.288356	3	3	3
23.076328	113.187407	3	3	3
23.139008	113.38467	3	3	3
22.60748	113.857353	2	2	2
23.048494	113.318613	3	3	3
23.103755	113.45262	3	3	3
22.735653	113.868736	2	2	2
23.110975	113.284901	3	3	3
23.127649	113.568156	1	1	1
23.170743	113.495516	3	3	3
22.546207	113.923499	2	2	2
22.647318	113.934592	2	2	2
23.361475	113.154206	4	4	3
23.164795	113.215376	3	3	3
23.124025	113.252196	3	3	3
22.632325	114.153114	2	2	2
23.154271	113.508727	3	3	3
22.690644	113.929849	2	2	2
22.699048	114.00616	2	2	2
23.082555	113.340246	3	3	3
22.738389	114.017535	2	2	2
23.224812	113.278725	3	3	3
23.340888	113.302796	4	4	3
22.624755	114.042832	2	2	2
22.70128	114.228322	2	2	2
23.033092	113.343921	3	3	3
22.639714	113.938853	2	2	2
22.786051	113.932075	2	2	2
22.558162	113.953527	2	2	2
22.642813	114.199652	2	2	2
23.341603	113.308408	4	4	3
22.555692	114.146998	2	2	2
22.693729	114.003967	2	2	2
22.752358	114.047006	2	2	2
23.014123	113.330912	3	3	3
23.030732	113.318917	3	3	3
23.151654	113.326654	3	3	3
23.129766	113.418898	3	3	3
23.180843	113.266661	3	3	3
23.018796	113.341028	3	3	3
23.130774	113.286409	3	3	3
22.580654	113.920649	2	2	2
22.708679	114.090291	2	2	2
23.16337	113.257362	3	3	3
23.12316	113.354538	3	3	3
22.69621	113.826622	2	2	2
22.756527	114.259536	2	2	2
22.966895	113.403471	3	3	3
23.126749	113.363538	3	3	3
23.508004	113.686901	4	4	3
22.731757	114.07134	2	2	2
22.536229	114.027799	2	2	2
23.531128	113.615273	4	4	3
23.093789	113.271795	3	3	3
22.698637	114.125143	2	2	2
22.706283	114.089857	2	2	2
22.774768	113.866064	2	2	2
22.679928	113.837129	2	2	2
22.728433	114.304924	2	2	2
22.54748	113.974087	2	2	2
23.062979	113.365235	3	3	3
22.607519	114.064577	2	2	2
22.673135	114.008872	2	2	2
23.284708	113.852383	1	1	1
23.020387	113.330951	3	3	3
22.740158	114.043842	2	2	2
22.73341	114.287038	2	2	2
22.524376	113.949325	2	2	2
22.534015	114.067836	2	2	2
22.789535	113.933072	2	2	2
22.722281	113.919227	2	2	2
23.09882	113.340249	3	3	3
23.128006	113.404252	3	3	3
23.049124	113.399401	3	3	3
22.687897	114.114036	2	2	2
23.022658	113.353567	3	3	3
22.645555	114.231645	2	2	2
22.638425	114.021881	2	2	2
22.547653	113.977755	2	2	2
23.40466	113.23289	4	4	3
22.53251	114.070865	2	2	2
22.938598	113.349263	3	3	3
22.70193	113.83187	2	2	2
23.279593	113.830218	1	1	1
22.676134	114.031314	2	2	2
22.626184	114.157752	2	2	2
23.168598	113.331828	3	3	3
23.183208	113.242859	3	3	3
22.676906	113.940583	2	2	2
23.401581	113.212429	4	4	3
23.114422	113.626196	1	1	1
22.538407	113.924318	2	2	2
22.710917	113.820502	2	2	2
22.618443	114.168494	2	2	2
23.220429	113.382545	3	3	3
22.729748	114.269511	2	2	2
22.978106	113.433893	3	3	3
23.084767	113.238996	3	3	3
23.203614	113.260304	3	3	3
23.121292	113.401779	3	3	3
22.551115	114.019498	2	2	2
22.712053	114.319532	2	2	2
22.552028	114.134689	2	2	2
23.082187	113.23245	3	3	3
22.762867	113.805277	2	2	2
23.044102	113.341251	3	3	3
22.625556	114.118522	2	2	2
23.639637	113.685956	4	4	3
22.709856	114.279051	2	2	2
23.108546	113.283064	3	3	3
22.745954	114.400805	2	2	2
22.516794	113.928555	2	2	2
23.148217	113.293311	3	3	3
23.070767	113.315198	3	3	3
22.55693	114.13561	2	2	2
22.778588	113.822878	2	2	2
22.622372	114.032724	2	2	2
22.549686	114.096624	2	2	2
23.284194	113.251466	3	3	3
22.66355	114.113317	2	2	2
23.131877	113.467281	3	3	3
22.679938	113.944084	2	2	2
22.779912	113.90617	2	2	2
22.759359	113.923425	2	2	2
23.373447	113.305572	4	4	3
22.656834	114.038863	2	2	2
23.172054	113.38756	3	3	3
23.216805	113.382687	3	3	3
22.997366	113.313271	3	3	3
23.164808	113.215426	3	3	3
22.958694	113.378083	3	3	3
22.64647	114.009748	2	2	2
23.168364	113.39024	3	3	3
23.223223	113.295469	3	3	3
22.525774	114.055684	2	2	2
22.66124	114.057298	2	2	2
23.197384	113.396439	3	3	3
23.12836	113.615803	1	1	1
23.12486	113.253212	3	3	3
23.103519	113.375663	3	3	3
22.926225	113.348035	3	3	3
22.742155	113.813455	2	2	2
22.566204	114.178992	2	2	2
23.16291	113.227189	3	3	3
22.721231	113.849567	2	2	2
23.156647	113.267766	3	3	3
23.113143	113.555107	1	1	1
22.57103	114.063042	2	2	2
22.735161	114.301889	2	2	2
22.555127	113.908594	2	2	2
23.184956	113.460672	3	3	3
23.295999	113.845671	1	1	1
23.270543	113.303712	3	3	3
22.538329	113.924539	2	2	2
22.642307	114.029399	2	2	2
23.01609	113.393033	3	3	3
23.171037	113.385506	3	3	3
22.800386	113.539775	2	2	2
22.700297	113.801039	2	2	2
23.261005	113.256467	3	3	3
23.091569	113.270582	3	3	3
22.663852	114.130825	2	2	2
22.77973	113.915323	2	2	2
22.756618	113.846842	2	2	2
22.64224	113.869264	2	2	2
23.084662	113.247408	3	3	3
22.584579	114.145883	2	2	2
22.787472	113.890185	2	2	2
22.586445	113.960953	2	2	2
22.678681	113.944954	2	2	2
23.248745	113.361607	3	3	3
22.6972	113.799259	2	2	2
23.09451	113.537448	1	1	1
23.130577	113.386125	3	3	3
22.954478	113.370849	3	3	3
22.676292	113.828809	2	2	2
22.784529	113.834508	2	2	2
22.655615	114.222082	2	2	2
22.54097	114.08679	2	2	2
22.938138	113.362741	3	3	3
23.173079	113.245933	3	3	3
22.586528	113.948302	2	2	2
22.762379	113.817014	2	2	2
22.810214	113.868431	2	2	2
22.597324	113.995329	2	2	2
23.168041	113.390831	3	3	3
23.190597	113.250874	3	3	3
23.287881	113.835972	1	1	1
22.677101	114.230887	2	2	2
23.108864	113.456471	3	3	3
23.386228	113.233157	4	4	3
23.042904	113.339694	3	3	3
23.442247	113.327238	4	4	3
22.619962	114.043372	2	2	2
22.642208	113.86914	2	2	2
23.191428	113.253969	3	3	3
22.68864	114.003932	2	2	2
22.551636	114.125041	2	2	2
23.124957	113.285162	3	3	3
22.734044	113.812878	2	2	2
22.736067	113.911396	2	2	2
22.759419	113.907008	2	2	2
23.241216	113.281205	3	3	3
22.690289	113.944985	2	2	2
23.107343	113.284026	3	3	3
23.470746	113.186345	4	4	3
23.238645	113.307791	3	3	3
23.124216	113.258174	3	3	3
23.229363	113.291914	3	3	3
22.548557	113.940969	2	2	2
